smiles,Epidermal_growth_factor_receptor_erbB1
CN1CCN(c2ccc(Nc3ncnc4cc5oc(=O)n(CCOC(=O)CBr)c5cc34)cc2Cl)CC1,1.0
CN1CCN(c2ccc(Nc3ncnc4cc5oc(=O)n(CCOC(=O)CCl)c5cc34)cc2Cl)CC1,1.0
C=CC(=O)NC1CCN(c2nc(Nc3ccc(N4CCN(C)CC4)cc3)c3ncn(C(C)C)c3n2)C1,1.0
C=CC(=O)NC1CCN(c2nc(Nc3ccc(N4CCN(C)CC4)cc3)c3ncn(CCO)c3n2)C1,0.0
Brc1cccc(Nc2[nH]cnc3nc4ccccc4c2-3)c1,1.0
c1ccc(Nc2[nH]cnc3nc4ccccc4c2-3)cc1,1.0
Brc1cccc(Nc2ncnc3cc(NCCc4c[nH]cn4)ncc23)c1,1.0
Cc1cccc(Nc2ncnc3cc(NCCc4c[nH]cn4)ncc23)c1,1.0
N=C(N)NC(=O)c1nc(Cl)c(N)nc1N,0.0
NC(=O)c1cnccn1,0.0
CCOc1cc2ncnc(Nc3ccc4c(ccn4S(=O)(=O)c4ccccc4)c3)c2cc1NC(=O)C=CCN(C)C,1.0
CCC(=O)Nc1cc2c(Nc3ccc4c(ccn4S(=O)(=O)c4ccccc4)c3)ncnc2cc1OC,1.0
CCCCCCNC(=O)n1cc(F)c(=O)[nH]c1=O,0.0
O=c1[nH]cc(F)c(=O)[nH]1,0.0
CCN1CCN(Cc2ccc(-c3cc4c(NC(C)c5ccccc5)ncnc4[nH]3)cc2)CC1,1.0
O=C(CCCCCN1CCN(Cc2ccc(-c3cc4c(NCc5ccccc5)ncnc4[nH]3)cc2)CC1)NO,1.0
CCOc1cc2ncnc(C#CC(C)(Cc3ccccc3)N3CCC(C(=O)O)CC3)c2cc1OCC,1.0
COc1cc2ncnc(C#CC(C)(Cc3ccccc3)N3CCC(C(=O)O)CC3)c2cc1OC,1.0
CC(Nc1[nH]cnc2c3ccccc3nc1-2)c1ccccc1,1.0
c1ccc(CNc2[nH]cnc3c4ccccc4nc2-3)cc1,1.0
OCC(Nc1ncnc2sc3c(c12)CCCC3)c1ccccc1,1.0
COc1ccc(CNc2ncnc3sc4c(c23)CCCC4)cc1,0.0
Cn1c(SSc2c(C(=O)c3ccc(C(=O)O)cc3)c3ccccc3n2C)c(C(=O)c2ccc(C(=O)O)cc2)c2ccccc21,0.0
COC(=O)c1ccc(C(=O)c2c(SSc3c(C(=O)c4ccc(C(=O)OC)cc4)c4ccccc4n3C)n(C)c3ccccc23)cc1,0.0
O=C(C=Cc1cccnc1Cl)Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,0.0
O=C(C=Cc1cccnc1)Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,0.0
Nc1ncnc(Nc2ccc(OCc3ccccc3)c(Cl)c2)c1C(=O)Nc1ccccc1,1.0
COc1ccc(NC(=O)c2c(N)ncnc2Nc2ccc(OCc3ccccc3)c(Cl)c2)cc1,0.0
c1ccc(Nc2[nH]cnc3c4ccccc4nc2-3)cc1,0.0
Brc1cccc(Nc2[nH]cnc3c4ccccc4nc2-3)c1,1.0
CCC1(O)CCC2C3CCC4=CCCCC4C3CCC21C,0.0
C#CC1(OC(C)=O)CCC2C3CCC4=CC(OC(C)=O)CCC4C3CCC21C,0.0
COc1ccc(-c2cc3c(N)ncnc3o2)cc1,0.0
COc1ccc(-c2cc3c(NC(C)CO)ncnc3o2)cc1,0.0
COc1cc(N2CCC(N3CCCC3)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,1.0
COc1cc(N2CCC(N3CCC(F)C3)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,1.0
OCCCNc1cncc(-c2cncc(Nc3cccc(Cl)c3)n2)c1,0.0
OCCCCNc1cncc(-c2cncc(Nc3cccc(Cl)c3)n2)c1,0.0
Cn1c(Nc2ccc(I)cc2F)c(C(=O)NOCC(O)CO)c2c1C(=O)CCC2,0.0
C#Cc1ccc(Nc2c(C(=O)NOCCO)c3c(n2C)C(=O)CCC3)c(F)c1,0.0
N#Cc1c(NC(=O)c2ccc(F)c3ccccc23)sc2c1CCCC2,0.0
N#Cc1c(NC(=O)c2cccc3ccccc23)sc2c1CCCC2,0.0
COC(=O)Nc1nc2ccc(Oc3ccc(NC(=O)Nc4cccc(Cl)c4)cc3)cc2[nH]1,0.0
CCc1cccc(NC(=O)Nc2ccc(Oc3ccc4nc(NC(=O)OC)[nH]c4c3)cc2)c1,0.0
Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,0.0
Nc1cc(-c2ccncc2)c[nH]c1=O,0.0
COc1ccc(-c2ccncc2)cc1C(N)=O,0.0
COCc1c(C(C)C)nc(C(C)C)c(C=CC(O)CC(O)CC(=O)O)c1-c1ccc(F)cc1,0.0
CN(C)CCCc1c(C=C2C(=O)Nc3ccc(NS(=O)(=O)c4ccccc4)cc32)[nH]c2c1C(=O)CCC2,0.0
CCOC(=O)CCc1c(C=C2C(=O)Nc3ccc(NS(=O)(=O)c4ccccc4)cc32)[nH]c2c1C(=O)CCC2,0.0
COc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cn1,0.0
Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3cccnc3)nc21,1.0
Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1C#Cc1ccc(CNCCS(C)(=O)=O)o1,1.0
OCc1ccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)o1,1.0
COCC1CCCN1C(=O)C1CCCN1c1cc(Nc2cccc(Br)c2)ncn1,0.0
COCC1CCCN1C(=O)C1CCCN1c1cc(Nc2cccc(OC)c2)nc(N)n1,0.0
CCNC1CC(N)C(OC2OC(CN)=CCC2N)C(O)C1OC1OCC(C)(O)C(NC)C1O,0.0
CNC1C(O)C(OC2C(N)CC(N)C(OC3OC(CN)=CCC3N)C2O)OCC1(C)O,0.0
CNc1ccc(Nc2ncnc3cc(-c4ccccc4)sc23)cc1,0.0
CN(C)c1ccc(Nc2ncnc3cc(-c4ccccc4)sc23)cc1,1.0
COc1cc2c(Nc3ccc(NC(=O)Nc4ccc(C)c(C)c4)c(Cl)c3)ncnc2cc1OCCN1CCCCC1,1.0
COc1cc2c(Nc3ccc(NC(=O)Nc4ccccc4)c(Cl)c3)ncnc2cc1OCCN1CCCCC1,1.0
O=C1N=C(N2CCCC2C(=O)Nc2ccc3ncnc(Nc4cccc(Cl)c4)c3c2)SC1=Cc1cccc(Br)n1,0.0
Cc1cccc(C=C2SC(N3CCCC3C(=O)Nc3ccc4ncnc(Nc5cccc(Cl)c5)c4c3)=NC2=O)n1,0.0
CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,0.0
CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,0.0
O=c1cnn(C2OC(CO)C(O)C2O)c(=O)[nH]1,0.0
CC(=O)OCC1OC(n2ncc(=O)[nH]c2=O)C(OC(C)=O)C1OC(C)=O,0.0
Cn1nc(-c2ccc3occc(=O)c3c2)c2c(N)ncnc21,0.0
CC(C)n1nc(-c2ccc3occc(=O)c3c2)c2c(N)ncnc21,0.0
COc1cc2c(Nc3nc4ccc(C(=O)Nc5c(C)cccc5C)cc4s3)ncnc2cc1OCCCN1CCCC1,0.0
COc1cc2c(Nc3nc4ccc(C(=O)Nc5c(C)cccc5Cl)cc4s3)ncnc2cc1OCCCN1CCCC1,0.0
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1csc(-c2ccc(Cl)cc2)n1,1.0
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1csc(-c2ccc(C(F)(F)F)cc2)n1,1.0
Nc1ncnc2c1ncn2CC(=O)c1c[nH]c2ccccc12,0.0
CN(C)c1ncnc2c1ncn2CC(=O)c1c[nH]c2ccccc12,0.0
CS(=O)(=O)CCNCc1ccc(-c2cc3c(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)ncnc3s2)o1,1.0
Fc1cccc(COc2ccc(Nc3ncnc4sc(-c5ccco5)cc34)cc2Cl)c1,0.0
Brc1cccc(Nc2ncnc3ccncc23)c1NCCCN1CCOCC1,1.0
Cc1cccc(Nc2ncnc3ccncc23)c1NCCCN1CCOCC1,1.0
Nc1ncnc2ncn(CC(=O)c3ccccc3)c12,0.0
COc1ncnc2ncn(CC(=O)c3ccccc3)c12,0.0
C=CC(=O)N1CC(F)C(Nc2nc(Nc3cnn(C)c3)nc3[nH]cc(Cl)c23)C1,1.0
C=CC(=O)N1CCC(Nc2nc(Nc3cnn(C)c3)nc3[nH]cc(Cl)c23)C1,1.0
COc1ccccc1Cc1nc2ccc(-c3nn(C4CCC(C5CCN(C)CC5)CC4)c4ncnc(N)c34)cc2[nH]1,1.0
COCCCN1CCC(C2CCC(n3nc(-c4ccc5nc(Cc6ccccc6Cl)[nH]c5c4)c4c(N)ncnc43)CC2)CC1,1.0
COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)ncnc2cc1OCCN1CCCCC1,0.0
COc1cc2c(Nc3ccc(NC(=O)c4cccc(Cl)c4)cc3)ncnc2cc1OCCN1CCCCC1,1.0
C=CC(=O)Nc1cc2c(Cc3cccc(Br)c3)ncnc2cc1OCCCN1CCC(C)CC1,1.0
C=CC(=O)Nc1cc2c(Cc3cccc(C)c3)ncnc2cc1OCCCN1CCC(C)CC1,1.0
COc1ccc(C=CC(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cc2OC2CCOC2)c(OC)c1OC,1.0
COc1ccc(C=CC(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cc2OC2CCOC2)cc1,1.0
Cc1cc(C)c(S(=O)(=O)Nc2ccc(O)c(Sc3nc[nH]n3)c2)c(C)c1,0.0
Cc1ccc(S(=O)(=O)Nc2ccc(O)c(Sc3nc[nH]n3)c2)cc1,0.0
CN(C)CCn1cnc2cc3ncnc(Nc4cccc(Br)c4)c3cc21,1.0
Cn1cnc2cc3ncnc(Nc4cccc(Br)c4)c3cc21,1.0
O=C(Nc1ccc(O)c(Sc2nncs2)c1)c1ccc([N+](=O)[O-])cc1,0.0
Cc1nnc(Sc2cc(NC(=O)c3ccc([N+](=O)[O-])cc3)ccc2O)s1,0.0
C=CC(=O)Nc1cc(Nc2nccc(Nc3ccccc3-c3ccn(C)n3)n2)c(OC)cc1N(C)CCN(C)C,1.0
C=CC(=O)Nc1cc(Nc2nccc(Nc3ccccc3-c3ccn(C)n3)n2)c(OC)cc1OCCN(C)C,1.0
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCCCCn1ccnc1[N+](=O)[O-],1.0
C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCCCn4ccnc4[N+](=O)[O-])cc23)c1,1.0
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1nc(-c2ccc(O)c(C(N)=O)c2)cs1,1.0
CCN(CC)c1ccc(-c2csc(COc3cc4ncnc(Nc5ccc(Cl)c(Cl)c5)c4cc3OC)n2)cc1,1.0
CCOc1cc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1NC(=O)C1NC(=O)OC1C,1.0
CCOc1cc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1NC(=O)C1COC(=O)N1,1.0
C=CC(=O)Nc1cc(Nc2nccc(-c3cnn4ccccc34)n2)c(OC)cc1N1CCN(C)CC1,0.0
C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)c(OC)cc1N1CCN(C)CC1,0.0
Cc1ccccc1Nc1nc2cc(F)c(N(C)C(=O)C=CCN(C)C)cc2n2cncc12,1.0
Cc1ccc(F)cc1Nc1nc2cc(Cl)c(N(C)C(=O)C=CCN(C)C)cc2n2cncc12,1.0
O=C(Nc1nccs1)C(c1ccccc1)N1Cc2ccccc2C1=O,1.0
O=C(Nc1nccs1)C(c1cc(F)ccc1O)N1Cc2ccccc2C1=O,1.0
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1cc(F)cc(F)c1,1.0
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1cc(Br)cc(Br)c1,1.0
CCOc1cc2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2cc1NC(=O)C=CCN1C(C)CCCC1C,1.0
CCOc1cc2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2cc1NC(=O)C=CCN1CCCCC1,1.0
O=C(CCl)OCCn1c(=O)oc2cc3ncnc(Nc4ccc(Oc5cccc(C(F)(F)F)c5)c(Cl)c4)c3cc21,1.0
O=C(CBr)OCCn1c(=O)oc2cc3ncnc(Nc4ccc(Oc5cccc(C(F)(F)F)c5)c(Cl)c4)c3cc21,1.0
COc1ccc2c3ccnc(C(F)(F)F)c3n(CCCCN)c2c1,0.0
COc1ccc2c(c1)[nH]c1c(C)nccc12,0.0
COc1cc2c(Nc3ccc(Br)c(Cl)c3)ncnc2cc1OC1CCN(C)C1,1.0
C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OC1CCN(C(C)=O)C1,1.0
COC(=O)c1cc2cc(NCc3cc(NC(=O)Cc4cccc(C(F)(F)F)c4)ccc3C)cnc2[nH]1,0.0
COC(=O)c1cc2cc(NCc3cc(NC(=O)Cc4ccccc4Br)ccc3C)cnc2[nH]1,0.0
CC(=O)OCC1OC(NC(=O)CCCn2[se]c3ccccc3c2=O)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,0.0
O=C(CCCn1[se]c2ccccc2c1=O)NC1OC(CO)C(O)C(O)C1O,0.0
Cc1c(CN2CCN(C)CC2)cccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,1.0
COc1ccc(-c2nc3ccccn3c2-c2ccnc(Nc3cccc(CN4CCN(C)CC4)c3C)n2)cc1C(=O)Nc1c(F)cccc1F,1.0
O=C(Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC1CCOC1)N1CCN(CCO)CC1,1.0
CN1CCN(C(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cc2OC2CCOC2)CC1,1.0
NS(=O)(=O)c1ccc(-c2cc3ccncc3cc2OCc2ccccc2)cc1,0.0
NS(=O)(=O)c1cccc(-c2cc3ccncc3cc2OCc2ccccc2)c1,0.0
COc1cc2c(c(OC)c1)C(=O)N(c1cccc(C(=O)N3CCCCC3)c1)CC2,0.0
COc1cc(O)c2c(c1)CCN(c1cccc(C(=O)N3CCCCC3)c1)C2=O,0.0
Brc1cccc(Nc2ncnc3cnc(NCCN4CCOCC4)nc23)c1,1.0
Cc1cccc(Nc2ncnc3cnc(NCCN4CCOCC4)nc23)c1,1.0
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCCCn1ccnc1[N+](=O)[O-],1.0
C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCCn4ccnc4[N+](=O)[O-])cc23)c1,1.0
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)C(C#N)=Cc3ccc(F)cc3)c2)n1,0.0
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)C(C#N)=Cc3ccc(SC)cc3)c2)n1,0.0
NC(N)=Nc1nc(CSCCC(N)=NS(N)(=O)=O)cs1,0.0
CNC(=C[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1,0.0
O=C(C=CC1CCCN1)N1CCc2c(sc3ncnc(Nc4ccc(F)c(Cl)c4)c23)C1,1.0
CN1CCCC1C=CC(=O)N1CCc2c(sc3ncnc(Nc4ccc(F)c(Cl)c4)c23)C1,1.0
COC(=O)Cc1c(SSSc2[nH]c3ccccc3c2CC(=O)OC)[nH]c2ccccc12,0.0
O=C(O)Cc1c(SSSc2[nH]c3ccccc3c2CC(=O)O)[nH]c2ccccc12,0.0
O=C(CCCCCn1cc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)nn1)NO,1.0
O=C(CCCCCCn1cc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)nn1)NO,1.0
Brc1cccc(Nc2ncnc3cnc(NCCc4c[nH]cn4)cc23)c1,1.0
Cc1cccc(Nc2ncnc3cnc(NCCc4c[nH]cn4)cc23)c1,1.0
COc1cc2ncnc(-n3nc4ccccc4c3N)c2cc1OC,0.0
COc1cc2ncnc(-n3cc4ccccc4n3)c2cc1OC,0.0
O=C(CBr)OCCn1c(=O)oc2cc3ncnc(Nc4ccc(N5CCCCC5)c(Cl)c4)c3cc21,1.0
O=C(CCl)OCCn1c(=O)oc2cc3ncnc(Nc4ccc(N5CCCCC5)c(Cl)c4)c3cc21,1.0
COc1cc(C)c(N(C)C(=O)CN(C)C)cc1Nc1nc(Nc2cccc(F)c2C(N)=O)c2cc[nH]c2n1,0.0
COc1cc(C)c(NC(=O)CN(C)C)cc1Nc1nc(Nc2cccc(F)c2C(N)=O)c2cc[nH]c2n1,0.0
O=C(O)c1ccc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2F)=NC3)cc1,1.0
COc1cc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2OC)=NC3)ccc1C(=O)O,1.0
CN1CCN(N=Cc2c(N)ncnc2Nc2ccc3c(cnn3Cc3cccc(F)c3)c2)CC1,1.0
Nc1ncnc(Nc2ccc3c(cnn3Cc3cccc(F)c3)c2)c1C=NN1CCN(CCO)CC1,1.0
COc1cc(O)c2c(O)c(-c3cccc(Cl)c3)cnc2c1,0.0
Oc1cc(O)c2c(O)c(-c3cccc(Cl)c3)cnc2c1,0.0
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCN1CC(O)C1,1.0
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCN1CC(OC)C1,1.0
CCCCN(Cc1cccc(Cl)c1O)C(=O)Nc1ccccc1,0.0
CCCCN(Cc1cccc(Br)c1O)C(=O)Nc1ccccc1,0.0
CCCC1CC(C(=O)NC(C(C)Cl)C2OC(SC)C(O)C(O)C2O)N(C)C1,0.0
CCCC1CC(C(=O)NC(C(C)O)C2OC(SC)C(O)C(O)C2O)N(C)C1,0.0
CC(C)(O)Cc1nnc2ccc(-c3c(-c4ccc(F)cc4F)nc4occn34)nn12,0.0
CC(C)(CO)c1nnc2ccc(-c3c(-c4ccc(F)cc4F)nc4occn34)nn12,1.0
O=C(Nc1cccc(Nc2ncnc3c2Cc2ccccc2N3)c1)c1cccc(F)c1,0.0
O=C(Nc1cccc(Nc2ncnc3c2Cc2ccccc2N3)c1)c1cccc(C(F)(F)F)c1,0.0
CN(C)CCC=C1c2ccccc2CCc2ccccc21,0.0
CNCCC=C1c2ccccc2CCc2ccccc21,0.0
O=C(COc1ccccc1)Nc1cccc(Oc2cc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncn2)c1,1.0
O=C(COc1cc(F)c(F)c(F)c1)Nc1cccc(Oc2cc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncn2)c1,1.0
COc1cc(OC2CCOCC2)c2c(Nc3ccc(F)c(Cl)c3)ncnc2c1,0.0
COCCOc1cc(OC2CCOCC2)c2c(Nc3ccc(F)c(Cl)c3)ncnc2c1,1.0
Brc1cccc(Nc2ncnc3ccc(NCc4ccc5c(c4)OCCCO5)cc23)c1,1.0
Clc1cccc(Nc2ncnc3ccc(NCc4ccc5c(c4)OCCCO5)cc23)c1,1.0
CNc1ncc2c(-c3ccc(N4CCN(C(=O)C(C)(C)C)CC4)nc3)nn(CC3CCCC3)c2n1,0.0
CCN1CCN(c2ccc(-c3nn(CC4CCCC4)c4nc(NC)ncc34)cn2)CC1,0.0
COc1cc(NC(=O)Nc2nccs2)cc(-c2cn(C)cn2)c1OC,1.0
Cn1cnc(-c2cc(NC(=O)Nc3nccs3)cc(C(F)(F)F)c2)c1,1.0
CCn1c(-c2nonc2N)nc2ccccc21,0.0
CCn1c(-c2nonc2N)nc2ccc(F)cc21,0.0
O=C1N=C(N2CCCC2C(=O)Nc2ccc3ncnc(Nc4cccc(Cl)c4)c3c2)SC1=Cc1cccnc1,0.0
O=C1N=C(N2CCCC2C(=O)Nc2ccc3ncnc(Nc4cccc(Cl)c4)c3c2)SC1=Cc1cccnc1Cl,0.0
COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,1.0
COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1,1.0
CC(C(=O)O)c1ccc2oc(-c3ccc(F)cc3)nc2c1,0.0
CC(C(=O)O)c1ccc2oc(-c3ccc(Cl)cc3)nc2c1,0.0
C=CC(=O)Nc1cc(Nc2cc(-c3cn4c5c(cccc35)CCC4)ncn2)c(OC)cc1N(C)CCN(C)C,1.0
C=CC(=O)Nc1cc(Nc2cc(-c3cn4c5c(cccc35)CCC4)nc(OC)n2)c(OC)cc1N(C)CCN(C)C,1.0
O=C(Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)c1cccc2c1OCCO2,0.0
O=C(Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1)c1cccc2c1OCCO2,0.0
Nc1nc(Nc2cccc(Br)c2)c2ccn(Cc3ccc(Cl)cc3)c2n1,0.0
COc1ccc(OC)c(Cn2ccc3c(Nc4cccc(Br)c4)nc(N)nc32)c1,0.0
CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,0.0
CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,0.0
CNS(=O)(=O)c1cccc(Nc2cc(Nc3ccc(Cl)cn3)ncn2)c1,1.0
Clc1ccc(Nc2cc(Nc3cccc(Cl)n3)ncn2)cc1,1.0
CC12Cc3c[nH]nc3CC1CCC1C2CCC2(C)C1CCC2(C)O,0.0
Brc1cccc(Nc2ncnc3cc4c(cc23)OCCSCCO4)c1,1.0
COc1cc(C=C(C#N)C(N)=O)cc(CSc2cccc3ccccc23)c1O,0.0
CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c2cc1NC(=O)C=CCN1CCC1,1.0
CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1)C(C(=O)O)C(C)C,0.0
CCOc1cc(N)c(Cl)cc1C(=O)NCC1CN(Cc2ccc(F)cc2)CCO1,0.0
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CC2(CCO2)C1,1.0
NS(=O)(=O)c1ccc(-n2c(SCC(=O)Nc3ccccn3)nc3cc4ccccc4cc3c2=O)cc1,0.0
CCOc1cc2ncc(C#N)c(Nc3ccc(OCC4CCCCC4)c(Cl)c3)c2cc1NC(=O)C=CCN(C)C,1.0
O=C1CSC(NN=C2CCCCCC2)=N1,0.0
O=C(OC1CNC(C#Cc2cc3ncnc(Nc4ccc(Sc5cccc(F)c5)c(Cl)c4)c3s2)C1)N1CCOCC1,1.0
O=C(CCC1C(S)=Nc2ccccc21)NCc1ccccc1,0.0
N#Cc1cnc2sc3c(c2c1Nc1ccc(Cl)c(Cl)c1)CCN(C(=O)C=CCN1CCCOCC1)C3,1.0
CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c2cc1NC(=O)C=CCN1CCN(C)CC1,1.0
CN(N=Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1)C(=O)Oc1ccc([N+](=O)[O-])cc1,1.0
Cc1c(-c2cc(Nc3cc4n(n3)CCN(C)C4)c(=O)[nH]n2)ccc(F)c1NC(=O)c1cc2ccccc2s1,0.0
O=C(Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1)C1CCC2(CC1)OCC1(OO2)C2CC3CC(C2)CC1C3,1.0
O=C(CCl)C(Cc1ccccc1)NOCc1ccccc1,0.0
c1ccc(Oc2ccc(Nc3ncc(-c4ccccc4)o3)cc2)cc1,0.0
Brc1cccc(Nc2ncnc3cc4nccnc4cc23)c1,1.0
COc1cc(C=C(C#N)C(=O)c2ccc(O)c(O)c2)cc(CSCc2ccccc2)c1O,0.0
COc1cc2c(Oc3ccc(NS(=O)(=O)c4cccc(-c5cnn(C)c5)c4)cc3F)ccnc2cc1OCCCN1CCN(C)CC1,1.0
COc1cc2ncc(C#N)c(NC3CC3c3ccc(Oc4ccccc4)cc3)c2cc1OC,1.0
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1nc(N2CCOCC2)no1,1.0
C=CC(=O)Nc1cccc(N2C(=O)N(c3ccc(-c4ccccc4)cc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,1.0
C=CC(=O)Nc1cc2c(Nc3ccc(Cl)nc3)ncnc2cc1OCCNC(C)=O,1.0
COc1ccc2c(c1OC)C(=O)OC2C1c2c(cc3c(c2OC)OCO3)CCN1C,0.0
O=C(OCCCCc1ccccc1)c1cc(N=Cc2cc(O)ccc2O)ccc1O,0.0
Clc1ccc2sc(CN3CCN(c4ncnc5c4CN(Cc4ccccc4)CC5)CC3)cc2c1,0.0
O=S(=O)(Nc1ccc(O)c(Sc2ncn[nH]2)c1)c1ccc2ccccc2c1,0.0
C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N1CCC(N(C)C)CC1,1.0
O=C(Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)C1OC1CN1CCCCC1,1.0
C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N1CCOCC1,1.0
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCC2(COC2)C1,1.0
COc1ccc(C=C2SC(=S)NC2=O)cc1,0.0
c1ccc(Nc2ncccn2)cc1,0.0
COc1cc(N)[nH]c2nc(-c3ccc(F)cc3)c(-c3ccncc3)c1-2,0.0
CC1CC(OC(=O)C(O)c2ccccc2)CC(C)(C)C1,0.0
CCC1=C2C(Nc3ccc4c(cnn4Cc4ccccc4)c3)=NC=NC2N=C1NC(=O)OCCn1ccnc1,1.0
COc1cc2cc3ncc(C#N)c(Nc4ccc(F)c(Cl)c4)c3cc2cc1OC,1.0
COc1cc2ncnc(-n3ccc4ccccc43)c2cc1OC,0.0
COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCn1ccnn1,1.0
CONC(=O)c1cc(Nc2ncnn3cc(NC(=O)OCC4CCCO4)c(C(C)C)c23)c(F)cc1F,0.0
COc1cc2c(cc1OC)Oc1ncnc(Nc3ccc4ncsc4c3)c1NC2,0.0
C=CC(=O)NCc1cccc(-c2cc3cccnc3[nH]2)c1,0.0
Oc1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O,1.0
