smiles,Serine_threonine-protein_kinase_AKT
CCCC(NC(=O)C(CCCNC(=N)N)NC(=O)CN(CCCCCCN)C(=O)C(N)CCCNC(=N)N)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(CN)C(=O)NC(CCC(C)C)C(=O)N(CCN)CC(N)=O,1.0
CC(C)Nc1nc2nc(-c3ccc(CN4CC(c5n[nH]c(-c6ccccn6)n5)C4)cc3)c(-c3ccccc3)cn2n1,1.0
Nc1nc(-c2ccc3c(c2)C(=Cc2cc(Br)c(O)c(Br)c2)C(=O)N3)cs1,0.0
CC1(C)OC2CC(=O)OC2C2=C1C(=O)c1ccccc1C2=O,0.0
O=c1[nH]c2ccccc2n1C1CCN(Cc2ccc(-c3nnc4n3-c3cccnc3Nc3ccccc3-4)cc2)CC1,1.0
COC(=O)c1cccc(NC(=O)Cc2nc(N3CCOCC3)cc(=O)[nH]2)c1,0.0
Cc1[nH]c(-c2ccccc2)c(-c2ccccc2)c1C(=O)c1cn(-c2ccc(Cl)cc2)nc1C(=O)Nc1ccccc1,0.0
O=C(NC(c1cncnc1)c1ccc(Cl)c(Cl)c1)c1ccc2cnccc2c1,0.0
CCCC1OC2CC(=O)OC2C2=C1C(=O)c1c(OC)cccc1C2=O,1.0
O=C(NNC(=S)Nc1ccc(Cl)cc1)C(O)(c1ccccc1)c1ccccc1,0.0
O=C(Nc1ccc(CN2CCN(c3ccccc3)CC2)cc1)c1n[nH]c2ccccc12,0.0
CN1CCC(C(=O)Nc2n[nH]c3nc(-c4ccc(O)cc4)c(Br)cc23)CC1,0.0
CCCC(NC(=O)C(CCCNC(=N)N)NC(=O)C1CCCN1C(=O)C(N)CCCNC(=N)N)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(CN)C(=O)NC(CCC(C)C)C(N)=O,0.0
COCC=CC(=O)c1ccccc1,0.0
Cc1nc(COc2ccccc2Cl)sc1-c1ccnc(N)n1,0.0
O=C1NC(=O)C(c2ccccc2Cl)=C1Nc1cc(Cl)c(O)c(Cl)c1,0.0
NC1(c2ccc(-c3nc4cc(C(=O)N5CCCC5)ccn4c3-c3ccccc3)cc2)CCC1,0.0
CCc1cn2c(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nc2c(OC)n1,1.0
NC(=O)c1ccc(-c2cnc(NCC(N)Cc3ccc(C(F)(F)F)cc3)s2)cc1,0.0
O=S(=O)(NCc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1)c1ccc(F)cc1,1.0
O=C(NC(c1ccc(F)c(F)c1)C1CCNCC1)c1ccc2cnccc2c1,0.0
COc1ccc(-c2nc3c(C)nc(N)nc3n(C3CCC(O)CC3)c2=O)cn1,1.0
FC1(F)CCN(c2ncc3cc(-c4ccccc4)c(-c4ccc(CN5CCC(c6nnc(-c7ccccn7)[nH]6)CC5)cc4)nc3n2)C1,1.0
CC(=O)NCC(=O)NC(C)C(=O)N1CCCC1C(=O)NC(CCCNC(=N)N)C(=O)Nc1ccc(C(=O)NC(C(=O)NC(Cc2ccccc2)C(=O)NCc2ccccc2)C(C)C)cc1,0.0
Cn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(NC3CCN(S(C)(=O)=O)CC3)nc21,0.0
O=P(O)(O)Oc1ccc(OP(=O)(O)O)c(OP(=O)(O)O)c1OP(=O)(O)O,1.0
CC(C)n1cc(C(=O)c2cncc(NC3CCN(C=O)C3c3ccc(F)cc3)n2)c2c(N)ncnc21,1.0
CC(C)(C)c1ccc(C(=O)Nc2ccc(-c3nnc4n3-c3cccnc3Nc3ccccc3-4)cc2)cc1,1.0
O=S(=O)(NC1(c2ccc(-c3nnc4n3-c3cccnc3Nc3ccccc3-4)cc2)CCC1)c1ccccc1,1.0
O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)Nc1ccccc1OCCN1CCCCC1,1.0
CCN1CCC(C(=O)Nc2n[nH]c3nnc(-c4cccc(F)c4F)cc23)CC1,0.0
Cc1cccc2c1CCN2C(=O)Cc1nc(N2CCOCC2)cc(=O)n1C,1.0
CCOCCN(CC(O)CN1CCCC2(CCN(c3ncncc3C3CC3)C2)C1)S(=O)(=O)c1c(C)cccc1C,1.0
Cc1cc(F)ccc1CC(N)COc1cncc(-c2cc3c(C)n[nH]c3cn2)c1,1.0
CCOC(=O)Cc1nc(N2CCOCC2)cc(=O)[nH]1,1.0
Nc1ncnc(N2CCC(c3nc(-c4ccc(O)c(C(F)(F)F)c4)cn3CCN3CCCC3)CC2)c1Cl,1.0
COc1ccc2cc(-c3c(-c4ccncc4)nc(-c4ccc([S+](C)O)cc4)n3C)ccc2c1,0.0
Cc1c(NCCN2CCCC2)cc(OCC(C)C)cc1N1CCN(c2ncnc3[nH]nc(Br)c23)CC1,1.0
c1ccc(-c2cc3cnc(N4CCCCC4)nc3nc2-c2ccc(CN3CCC(c4nnc(-c5ccccn5)[nH]4)CC3)cc2)cc1,1.0
N#Cc1cccc(NC(=O)Cc2nc(N3CCOCC3)cc(=O)[nH]2)c1O,1.0
NCC(C(=O)N1CCN(c2ncnc3[nH]cc(Cl)c23)CC1)c1ccc(Cl)c(Cl)c1,1.0
COc1c(N)ncnc1N1CCC(c2nc(-c3ccc(F)c(C)c3)cn2CC2CNC2)CC1,1.0
CCCC1NC(=O)C(CCCNC(=N)N)NC(=O)CN(C(=O)C(N)CCCNC(=N)N)CCCNC(=O)NCCCCCCN(CC(N)=O)C(=O)C(CCC(C)C)NC(=O)C(CN)NC(=O)C(Cc2ccc(O)cc2)NC1=O,1.0
CC(C)CNCCn1cc(-c2ccc(F)c(C(F)(F)F)c2)nc1C1CCN(c2ncnc(N)c2C(N)=O)CC1,1.0
Cc1cnc2c(c1)OCn1c-2nc(-c2ccc(C3(N)CC(C)(O)C3)cc2)c1-c1ccccc1,1.0
Cc1nc2nc(-c3ccc(CN4CCC(c5nc6ccncc6[nH]5)CC4)cc3)c(-c3ccccc3)cn2n1,0.0
O=C(N1CCN(c2ncnc3[nH]cc(Br)c23)CC1)C1(c2ccccc2)CCNCC1,1.0
CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)ncc(OCCCCN)c21,1.0
NC(Cc1ccc(Cl)cc1)C(=O)N1CCN(c2ncnc3[nH]cc(C4CC4)c23)CC1,1.0
O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)N1CCc2c(OC(F)F)cccc21,1.0
CN(C)CCN1CCN(c2ncc3cc(-c4ccccc4)c(-c4ccc(CN5CCC(c6nnc(-c7ccc(N)nc7)[nH]6)CC5)cc4)nc3n2)CC1,1.0
Cc1c(-c2cc(Nc3cc4n(n3)CCN(C)C4)c(=O)[nH]n2)ccc(F)c1NC(=O)c1cc2ccccc2s1,0.0
CC1CC(O)c2ncnc(N3CCN(C(=O)C(c4ccc(Cl)cc4)C4CCCCN4)CC3)c21,1.0
Nc1n[nH]c2cc(CC3CCNCC3)[nH]c(=O)c12,0.0
CCN(CC)S(=O)(=O)c1ccc(OC)c(Nc2ncc(-c3ccccc3)o2)c1,0.0
CC(=O)Nc1nc2ccc(-c3ccnc(NS(=O)(=O)c4ccccc4F)n3)cc2s1,0.0
Cn1cc(C(CN)Oc2cncc(C=Cc3ccncc3)c2)c2ccccc21,1.0
CS(=O)(=O)N1CCN(c2ncc3cc(-c4ccccc4)c(-c4ccc(CN5CCC(c6nnc(-c7ccccn7)[nH]6)CC5)cc4)nc3n2)CC1,1.0
CN(C)C(=O)c1ccc2c(c1)OCn1c-2nc(-c2ccc(C3(N)CC(C)(O)C3)cc2)c1-c1ccccc1,1.0
CC(C)(C)C(=O)Nc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1,1.0
NC(Cc1ccccc1)C(=O)Nc1cncc(C=Cc2ccncc2)c1,0.0
CCOc1ccc(Nc2nccc(-c3nc4ccccc4n3C)n2)cc1,0.0
Cc1ccc(-c2nc3c(C)nc(N)nc3n(C3CCOCC3)c2=O)cn1,1.0
CC(=O)NCC(=O)NC(CCCNC(=N)N)C(=O)N1CCCC1C(=O)NC(CCCNC(=N)N)C(=O)Nc1ccc(C(=O)NC(C(=O)NC(Cc2ccccc2)C(=O)NCCc2ccc3ccccc3c2)C(C)C)cc1,0.0
O=C(N1CCN(c2ncnc3[nH]cc(Cl)c23)CC1)C1(c2ccc(Cl)c(Cl)c2)CCNCC1,1.0
CC(n1cnnc1-c1nc(NC(=O)c2cc(-n3cnc(C4CC4)c3)c(N3CCC4(CC3)COC4)cn2)cs1)C(F)(F)F,1.0
CCCCC(NC(=O)C(N)CCCNC(=N)N)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCC)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(CN)C(=O)NC(CCC(C)C)C(N)=O,0.0
Cc1ccc(Nc2ncc3c(n2)N(C)C(=O)N(c2cc(NC(=O)c4cccc(C(F)(F)F)c4)ccc2C)C3)cn1,0.0
CCOC(=O)c1c(C)nc(NNC(=O)c2cccc3c(=O)c4ccccc4[nH]c23)nc1-c1ccc(C)cc1,1.0
NC1(c2ccc(-c3nnc4n3-c3cnccc3Nc3ccccc3-4)cc2)CCC1,0.0
O=C(NCc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1)c1ccc(F)cc1,1.0
CCc1c(N)ncnc1N1CCC(c2nc(-c3ccc(F)c(C(F)(F)F)c3)cn2CCN2CCC(F)(F)C2)CC1,1.0
O=c1cnc(-c2ccc(CN3CCC(n4c(=O)[nH]c5ccccc54)CC3)cc2)c(-c2ccccc2)[nH]1,0.0
Cc1cccc(-c2nc(C3CCN(Cc4ccc(-c5nc6nc(C)nn6cc5-c5ccc(F)cc5F)cc4)CC3)n[nH]2)n1,1.0
COc1ccccc1NC(=O)NC1CCN(Cc2ccc(-c3nnc4n3-c3cccnc3Nc3ccccc3-4)cc2)CC1,1.0
NC1(CNC(=O)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]cc(Cl)c23)C1,1.0
CCN(CC)CCON=C(c1ccc(SC)cc1)c1cccc2ccccc12,0.0
NC(=O)c1cc2c(-c3cccc(F)c3)cncc2s1,0.0
Nc1ccc(-n2c(-c3cccnc3N)nc3cccnc32)cc1,1.0
CN1CCN(c2nc(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)c3ccccc3n2)CC1,1.0
CNC(=O)c1cncc(C=Cc2c(C)cccc2C)c1,0.0
COc1ccc(-c2cc3c(C)nc(N)nc3n(C3CCC(OCCO)CC3)c2=O)cn1,1.0
CN(C)CCn1cc(-c2ccc(F)c(C(F)(F)F)c2)nc1C1CCN(c2ncnc(N)c2C=CC2CC2)CC1,1.0
CC1Cc2c(cccc2C(F)(F)F)N1C(=O)Cc1nc(N2CCOCC2)cc(=O)[nH]1,1.0
Cc1n[nH]c2ccc(-c3cc(OCC(N)Cc4c[nH]c5ccccc45)cnc3-c3ccoc3)nc12,1.0
O=C(Nc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1)c1ccccc1F,1.0
COc1ccc(S(=O)(=O)Nc2cncc(-c3ccc4nc(NC(C)=O)sc4c3)c2)cc1,1.0
CC(=O)OC(C)(C)C(=O)Nc1cccc(-c2ccc3nc(-c4cccnc4N)n(-c4ccc(C5(N)CCC5)cc4)c3n2)c1,1.0
Nc1ncccc1-c1nc2ccc(-c3ccccc3)nc2n1-c1ccc(CNC(=O)c2ccccc2)cc1,1.0
Nc1n[nH]c2ncccc12,0.0
O=c1c(NCc2ccccc2F)c(Nc2ccncc2)c1=O,0.0
NC1(c2ccc(-c3nc4cc(-c5cc[nH]n5)ccn4c3-c3ccccc3)cc2)CCC1,1.0
Cn1c(CC(=O)N2CCc3ccc(F)cc32)nc(N2CCOCC2)cc1=O,1.0
Fc1ccc(Oc2[nH]cnc3ncnc2-3)cc1,0.0
NS(=O)(=O)c1cccc(-c2ccc3c(NC(=O)C4CC4)n[nH]c3c2)c1,0.0
CC(C)n1nc(C#Cc2cccc(NC(=O)c3cccc(C(F)(F)F)c3)c2)c2c(N)ncnc21,0.0
CN1CCN(CCCNc2ncc3cc(Oc4ccc(F)cc4F)c(=O)n(C)c3n2)CC1,0.0
COc1ccc2c(Oc3ccc(NC(=O)c4c(C)n(CC(C)(C)O)n(-c5ccccc5)c4=O)nc3)ccnc2c1,0.0
CS(=O)(=O)N1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)CC1,1.0
COC(=O)c1cnn2cc(-c3c(F)cccc3F)c(-c3ccc(CN4CCC(c5n[nH]c(-c6cccc(C)n6)n5)CC4)cc3)nc12,1.0
COc1ccccc1C(=O)N1CCN(Cc2ccc(-c3nnc4n3-c3cccnc3Nc3ccccc3-4)cc2)CC1,1.0
CC(C)(O)C1CCN(Cc2ccc3nc(-c4c(F)ccc5[nH]ccc45)nc(N4CCOCC4)c3n2)CC1,0.0
COc1cc(-c2cn(CCN3CCC3)c(C3CCN(c4ncnc(N)c4C(N)=O)CC3)n2)ccc1F,1.0
Nc1nc(-c2ccccn2)c(-c2ccc3ncccc3n2)s1,0.0
Oc1nc2ccc(NC(COc3cncc(-c4ccc5nc(O)sc5c4)c3)Cc3c[nH]c4ccccc34)cc2s1,1.0
N#CC(=C(N)Sc1ccccc1N)C(C#N)=C(N)Sc1ccccc1N,0.0
Nc1ncnc(N2CCC(c3nc(-c4cccc(Cl)c4)cn3CCN3CCCC3)CC2)c1C1CCC1,1.0
COc1ccc(-c2cc3c(c(N)nn3C)c(=O)[nH]2)cc1,0.0
CCOc1c(N)ncnc1N1CCC(c2nc(-c3ccc(F)c(C)c3)cn2CCN2CCCC2)CC1,1.0
c1ccc(-c2cc3cnccc3nc2-c2ccc(CN3CCC(c4n[nH]c(-c5ccccn5)n4)CC3)cc2)cc1,1.0
COC(=O)c1c(C)nc(NNC(=O)c2cccc3c(=O)c4ccccc4[nH]c23)nc1-c1ccccc1,1.0
CCOC1CN(c2cc(N)ncn2)CCC1c1nc(-c2ccc(F)c(C)c2)cn1CCN(CC)C(C)C,1.0
CCOc1c(N)ncnc1N1CCC(c2nc(-c3ccc(F)c(C(F)(F)F)c3)cn2CCN2CCC2)CC1,1.0
N#Cc1ncc2nc1OCCCCCOc1cc(CCCO)c(Cl)cc1NC(=O)N2,0.0
Cc1n[nH]c2ccc(-c3cc(OCC(N)Cc4c[nH]c5ccc(F)cc45)cnc3-c3ccoc3)cc12,1.0
Cc1cc(-c2cn(CCN(C)C(C)C)c(C3CCN(c4ncnc(N)c4C#N)CC3)n2)ccc1F,1.0
Cc1n[nH]c2ccc(-c3cc(OCC(N)Cc4ccccc4)cnc3-c3cc(Cl)ccc3O)cc12,1.0
Cc1cc2nc(N)nc(N)c2c(=O)[nH]1,0.0
Clc1ccccc1Nc1nc2c(-c3nnc[nH]3)cccc2c2cnccc12,0.0
Nc1ncnc(N2CCC(c3nc(-c4ccc(C(F)(F)F)c(F)c4)cn3CCN3CCCC3)CC2)c1Cl,1.0
OC1(c2ccccc2)CCN(Cc2ccc(-c3nnc4n3-c3cccnc3Nc3ccccc3-4)cc2)CC1,0.0
COc1cc(NS(=O)(=O)c2ccc(NC(C)=O)cc2)nc(OC)n1,0.0
COC(=O)CCc1ccc(-c2nc3cc4ccccc4cc3nc2-c2ccc(CCC(=O)OC)s2)s1,0.0
NC(=O)c1cccc2c(-c3cncc(OCC(N)Cc4c[nH]c5ccccc45)c3)cccc12,0.0
NC1(c2ccc(-c3nc4n(c3-c3ccncc3)COc3cccc(F)c3-4)cc2)CC(O)(C2CC2)C1,1.0
Cc1n[nH]c2ccc(-c3cncc(OCC(N)Cc4cccc(Cl)c4)c3)cc12,1.0
CC1(O)CC(N)(c2ccc(-c3nc4n(c3-c3ccccc3)COc3ccccc3-4)cc2)C1,1.0
Nc1ccc(-c2cncc(OCC(N)Cc3c[nH]c4ccccc34)c2)cc1C(=O)c1ccccc1,0.0
Nc1ncnc(N2CCC(c3nc(-c4ccc(F)cc4)cn3CCN3CCCC3)CC2)c1Br,1.0
CC1(O)CC(O)(c2ccc(-c3nc4n(c3-c3ccccc3)COc3ccc(C(=O)O)cc3-4)cc2)C1,1.0
NC1(c2ccc(-c3nc4ccc(O)cn4c3-c3ccccc3)cc2)CCC1,1.0
Cc1ccc(CN2CCN(c3nccc(C(C#N)c4ccccn4)n3)CC2)cc1,0.0
CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NCCc3cccs3)c2)[nH]1,0.0
Cc1ccc2c(-c3ccnc(Nc4ccc5c(c4)OCCO5)n3)c(-c3ccc(C(F)(F)F)cc3)nn2n1,0.0
O=S(=O)(c1cccc2cnccc12)N1CCCC2(CCNCC2)C1,0.0
Cc1cc(C)cc(C(=O)NC(=S)Nc2cc(C(F)(F)F)ccc2O)c1,0.0
Nc1ccc2nc(-c3ccc(C4(N)CCC4)cc3)c(-c3ccccc3)n2c1,1.0
Cc1cc(C)c(CC(N)COc2cncc(-c3ccc4[nH]nc(C)c4c3)c2)c(C)c1,1.0
COc1ccc2ncn(-c3cc(OC(C)c4ccccc4Cl)c(C(N)=O)s3)c2c1,0.0
CC1SCc2ncnc(N3CCN(C(=O)C(N)Cc4ccc(F)cc4)CC3)c21,1.0
Cc1cc2cc(-c3nnc(NCC(N)Cc4ccc(C(F)(F)F)cc4)s3)ccc2cn1,1.0
O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)Nc1ccc(F)c(CO)c1,0.0
ON=C1CCc2cc(-c3cc(CN4CCOCC4)oc3-c3ccncc3)ccc21,0.0
CC1SCc2ncnc(N3CCN(C(=O)C(N)Cc4ccc(Cl)cc4)CC3)c21,1.0
NCC(Cc1ccc(C(F)(F)F)cc1)NC(=O)c1cc(Br)c(-c2ccnc3[nH]ccc23)s1,1.0
c1ccc2c(CC(COc3cncc(-c4cc5ccncc5s4)c3)Nc3cc4ccncc4s3)c[nH]c2c1,1.0
CCCC(NC(=O)C(CCCNC(=N)N)NC(=O)C(CCCCN)NC(=O)C(N)CCCNC(=N)N)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(CN)C(=O)NC(CCC(C)C)C(N)=O,0.0
Fc1ccc(Cn2cnc3c(Sc4ccc(F)cc4)ncnc32)cc1,0.0
Nc1ccc(Nc2ccc3c(c2)Cc2ccccc2CC3=O)cc1,0.0
CC(C)CCNCc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1,0.0
Cn1cc(-c2ccc(F)c(C(F)(F)F)c2)nc1C1CCN(c2ncnc(N)c2C(N)=O)CC1,0.0
CCOC(=O)c1ccn2c(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nc2c1,1.0
CC(n1cnnc1-c1nc(NC(=O)c2cc(-n3cnc(C4CC4)c3)c(N3CCN(CC(F)(F)F)CC3)cn2)cs1)C(F)(F)F,1.0
CN1CCN(c2nccc3nc(-c4ccc(CN5CCC(c6nnc(-c7ccccn7)[nH]6)CC5)cc4)c(-c4ccccc4)cc23)CC1,1.0
CC(C)C(NC(=O)C1CCC2C(NC(=O)CCCCNC(=N)N)COC(=O)N12)C(=O)NC(Cc1ccccc1)C(=O)NCc1ccccc1,0.0
Nc1ncnc(N2CCC(c3nc(-c4ccc(F)c(C(F)(F)F)c4)cn3CCN3CCC3)CC2)c1N,1.0
NC(=O)c1ccc(-c2nc(-c3ccccn3)c(-c3ccc4c(c3)OCO4)[nH]2)cc1,0.0
O=C(CCc1ccccc1)Nc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1,0.0
Cc1cccc(-c2nc(C3CN(Cc4ccc(-c5nc6nc(C7CC7)nn6cc5-c5ccc(F)cc5)cc4)C3)n[nH]2)n1,1.0
O=C(Nc1ccc(Oc2ccc3[nH]c(NC(=O)c4ccccc4)nc3c2)cc1)Nc1cc(C(F)(F)F)ccc1F,0.0
CC(C)NCC(C(=O)N1CCN(c2ncnc3c2C(C)CC3F)CC1)c1ccc(Cl)cc1,1.0
COc1cc2ncc3c(N)nc(-c4cncc(OCC(N)Cc5ccc(Cl)c(Cl)c5)c4)cc3c2cc1OC,1.0
COC(=O)c1c(C)nc(NNC(=O)c2cccc3c(=O)c4ccccc4[nH]c23)nc1-c1ccc(OC)c(OC)c1,1.0
CN(C)CCn1cc(-c2ccc(F)c(C(F)(F)F)c2)nc1C1CCN(c2ncnc(N)c2-c2ccc(F)cc2)CC1,1.0
COc1cc(NS(=O)(=O)c2ccc(NC(=O)c3ccco3)cc2)nc(OC)n1,0.0
CCN1CCN(c2ccc(-c3nn(Cc4cn(Cc5ccccc5)nn4)c4nc(NC)ncc34)cn2)CC1,0.0
NC(=O)c1cccc2c1Nc1nnc(Cl)cc1C(=O)N2,0.0
Cc1nc(-c2ccccc2)n2nc(NCCCN3CCOCC3)ncc12,0.0
Cn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(Nc3ccc(N4CCC(O)CC4)cc3)nc21,0.0
NC(=O)c1sc(-n2cnc3ccccc32)cc1OCc1ccccc1Br,0.0
Clc1ccc2nc(CCNCc3ccc(-c4nnc5n4-c4cccnc4Nc4ccccc4-5)cc3)[nH]c2c1,1.0
Cc1ccc(NC(=O)Nc2ccc(-c3csc4ncnc(N)c34)cc2)cc1C,0.0
O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)N1CC2(CC2)c2ccccc21,1.0
NC(COc1cncc(-c2ccc3c(c2)C(F)(F)C(=O)N3)c1)Cc1c[nH]c2ccccc12,1.0
CCCCCCCCCC(=O)Nc1ccc(S(=O)(=O)Nc2nncs2)cc1,0.0
c1ccc(-c2cn3nccc3nc2-c2ccc(CN3CCC(c4nc5cccnc5[nH]4)CC3)cc2)cc1,1.0
NC1(c2ccc(-c3nc4ccc5nnc(C6NCNN6)n5c4cc3-c3ccccc3)cc2)CC(O)(C2CC2)C1,1.0
CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)ncc(OCCCN)c21,1.0
[C-]#[N+]COc1ccn2c(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nc2c1,1.0
Cc1nnc(-c2ccc(C)c(-c3ccc(C(=O)Nc4cccc(C#N)c4)cc3)c2)o1,0.0
Cc1n[nH]c2ccc(-c3cncc(OCC(N)Cc4c[nH]c5ccccc45)c3)cc12,1.0
C=Cc1cnc2cc(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nn12,1.0
COc1cc2nccc(Oc3ccc(NC(=O)c4c(C)n(C)n(-c5ccccc5)c4=O)cc3F)c2cc1OC,0.0
NC1(c2ccc(-c3nc4cc(-c5ccccn5)ccn4c3-c3ccccc3)cc2)CCC1,1.0
CCc1c(-c2ccc(C(C)(C)O)cc2)[nH]c2nccnc12,0.0
Nc1ncnc(N2CCC(c3nc(-c4ccc(F)c(C(F)(F)F)c4)cn3CCN3CCC3)CC2)c1-c1cn[nH]c1,1.0
COc1ccccc1C=C1C(=O)Nc2ccccc21,0.0
N=c1ccc2nc(-c3ccc(C4(NC(=O)Cc5cccnc5)CCC4)cc3)c(-c3ccccc3)cc2n1C(N)=O,1.0
O=C1NC(=O)c2c1c(-c1ccccc1Cl)cc1[nH]c3ccc(O)cc3c21,0.0
CNc1c(-c2ccccc2)c(-c2ccc(CN3CC(c4n[nH]c(-c5ccccn5)n4)C3)cc2)nc2nccn12,1.0
NC(=O)c1ccn2c(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nc2c1,1.0
CC1Cc2cc(F)c(F)cc2N1C(=O)Cc1nc(N2CCOCC2)c(F)c(=O)[nH]1,1.0
NC1(c2ccc(-c3nc4c(-c5cn[nH]c5)cccn4c3-c3ccccc3)cc2)CCC1,1.0
c1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1,0.0
CC1Cc2ccc(F)cc2N1C(=O)Cc1nc(N2CCOCC2)c(F)c(=O)[nH]1,1.0
COc1cc(N2CCN(C(C)C)CC2)ccc1Nc1nc(Nc2cccc3ncccc23)c2cc[nH]c2n1,0.0
COc1cc(C=C2C(=O)Nc3ccc(Cl)cc32)cc(OC)c1OC,0.0
O=c1c(NCc2ccc(Cl)c(Cl)c2)c(Nc2ccncc2)c1=O,1.0
CCCC(NC(=O)C(CCCNC(=N)N)NC(=O)CN(CCCCN)C(=O)C(N)CCCNC(=N)N)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(CN)C(=O)NC(CCC(C)C)C(=O)N(CCCN)CC(N)=O,1.0
N#Cc1c(N)ncnc1N1CCC(c2nc(-c3ccc(F)c(C(F)(F)F)c3)cn2CC2CCCN2)CC1,1.0
NC(=O)c1ccc(NC2CNCCC2c2ccc(F)c(Cl)c2)c2cncnc12,1.0
CNCC(Cc1ccccc1)NC(=O)c1cc(Br)c(-c2ccnc3[nH]ccc23)s1,1.0
CC1(O)CC(N)(c2ccc(-c3nc4n(c3-c3ccccc3)COc3ccc(C(=O)NCCO)cc3-4)cc2)C1,1.0
Cc1ccc(CC(N)C(=O)N2CCN(c3ncnc4ccccc34)CC2)cc1,1.0
CCc1c[nH]c2ncnc(N3CCC(N)(CNC(=O)c4ccc(F)cc4)C3)c12,1.0
CC(C)c1ccc(CC(CN)C(=O)N2CCN(c3ncnc4[nH]ccc34)CC2)cc1,1.0
CC1CN(C(=O)Cc2nc(N3CCOCC3)cc(=O)n2C)c2ccccc21,1.0
N#Cc1ccc(-c2cccc3nn4cc(-c5ccccc5)c(-c5ccc(C6(N)CCC6)cc5)nc4c23)cc1,1.0
NC1(c2ccc(-c3nn4c(-c5ccc(CO)cc5)cnc4cc3-c3ccccc3)cc2)CCC1,1.0
O=C(Nc1ccccc1Cl)c1cnc2ccc(C3CCNCC3)cn12,0.0
NC(=O)c1cc2c(-c3ccccc3)cncc2s1,0.0
Cc1cc(-c2cn(CCNC3CCCC3)c(C3CCN(c4ncnc(N)c4C#N)CC3)n2)ccc1F,1.0
CC(=O)NCC(=O)NC(CCCNC(=N)N)C(=O)N1CCCC1C(=O)NC(CCCNC(=N)N)C(=O)Nc1ccc(C(=O)NC(C(=O)NC(Cc2ccccc2)C(=O)NCCN2CCC(Cc3ccccc3)CC2)C(C)C)cc1,0.0
CCn1c(-c2nonc2N)nc2c(-c3ccccc3)ncc(OCCCN)c21,1.0
Cc1ccc(NC(=O)CC2CC2)cc1-c1ccc(C(=O)NCC2CC2)cc1,0.0
CCCC1NC(=O)C(CCCNC(=N)N)NC(=O)CN(C(=O)C(N)CCCNC(=N)N)CCCNC(=O)NCCN(CC(N)=O)C(=O)C(CCC(C)C)NC(=O)C(CN)NC(=O)C(Cc2ccc(O)cc2)NC1=O,0.0
CC1(C)C(=O)N(C2CCc3c(O)cccc32)c2nc(Nc3ccccc3)ncc21,0.0
OC1CCC(Nc2nc(Cl)cc(-c3c[nH]c4ncccc34)n2)CC1,0.0
O=C(Nc1csc(-c2nncn2C2CC2)n1)c1cc(-n2cnc(C3CC3)c2)c(N2CCN(C3CC3)CC2)cn1,1.0
CC(C)Oc1c(N)ncnc1N1CCC(c2nc(-c3ccc(F)c(C(F)(F)F)c3)cn2CCN(C)C)CC1,1.0
O=C(N1CCN(c2ncnc3[nH]nc(Cl)c23)CC1)C1(c2ccc(Cl)cc2)CCNCC1,1.0
CC(C)c1ccc(-c2cc(C(=O)Nc3ccc(N(Cc4ccccc4)Cc4ccccc4)cc3)ccc2NCCNC(=N)N)cc1,0.0
COc1cc2nccc(Oc3ccc(NC(=O)N4CCN(c5ccccc5)C4=O)cc3F)c2cc1OC,0.0
NC(Cc1ccc(Cl)cc1)C(=O)N1CCN(c2ncnc3ccc(-c4cn[nH]c4)cc23)CC1,1.0
